2.120000000000000000e+02 5.306173490033658709e+03 7.094513882016393325e-01 1.475657027695383497e-02 1.899783199373975107e+00
2.130000000000000000e+02 5.310313179663853589e+03 7.218017254620010537e-01 1.490770738520689684e-02 3.306039990189784561e+00
2.140000000000000000e+02 5.313892806053177992e+03 7.354052651053109013e-01 1.505940040944879488e-02 4.726522247688012435e+00
2.150000000000000000e+02 5.316912455624745235e+03 7.502893148768343679e-01 1.521163596685958658e-02 6.160674752586036362e+00
2.160000000000000000e+02 5.319357358273077807e+03 7.664967728684938253e-01 1.536440041241320283e-02 7.607934990161923317e+00
2.170000000000000000e+02 5.321227600859049744e+03 7.840549285280458136e-01 1.551767983091358917e-02 9.067718296882802065e+00
2.180000000000000000e+02 5.322523270601594959e+03 8.029910622848167590e-01 1.567146002980070868e-02 1.053955157395707154e+01
2.190000000000000000e+02 5.323237026816758771e+03 8.233473023511399536e-01 1.582572653220944495e-02 1.202278358483260412e+01
2.200000000000000000e+02 5.323361529353087462e+03 8.451509114320830962e-01 1.598046457142893867e-02 1.351692666236831464e+01
2.210000000000000000e+02 5.322904295371959051e+03 8.684291435476330090e-01 1.613565908579470479e-02 1.502127043757507252e+01
2.220000000000000000e+02 5.321850557669718910e+03 8.932241008649105529e-01 1.629129471512608118e-02 1.653540182697308225e+01
2.230000000000000000e+02 5.320207834845025900e+03 9.195555920897870994e-01 1.644735579774615764e-02 1.805853648378766607e+01
2.240000000000000000e+02 5.317983646305402544e+03 9.474582743710823207e-01 1.660382636931112196e-02 1.959018735206119288e+01
2.250000000000000000e+02 5.315178083964772668e+03 9.769519400636854645e-01 1.676069016247743598e-02 2.112957040108667073e+01
2.260000000000000000e+02 5.311783812280901657e+03 1.008078658654278703e+00 1.691793060833771123e-02 2.267619889573910541e+01
2.270000000000000000e+02 5.307808353332422485e+03 1.040865635195517225e+00 1.707553083910544334e-02 2.422936341412114558e+01
2.280000000000000000e+02 5.303251801782528673e+03 1.075332638852576350e+00 1.723347369220204137e-02 2.578842898358243119e+01
2.290000000000000000e+02 5.298121681581520534e+03 1.111514288160531327e+00 1.739174171631217153e-02 2.735276079906773106e+01
